last_work_place;count
ЗАО «Специализированный Пенсионный Администратор» (ЗАО «СПА»);1
Художня майстерня «Ремеслені традиції»;1
"медиахолдинг ""Варяг""";1
TPE;1
SAP AG, NW EIM KTM KM (Knowledge management and collaboration);1
1С-ВЕКТРО;1
LOGIC-WAY;1
ФГУП ФНПЦ Прогресс;1
"ООК ""Байтик""";1
MySelf;1
"РУП ""Институт БелНИИС""";1
ООО Модест;1
"ООО ИЦ ""Таврида""";1
Digital Banana;1
Redcom;1
Московская Биржа, ОАО;1
"OOO ""MERA NN""";1
Informatica R&D Center;1
Astelit, TM life:);1
ИП Тарновский;1
Диджитал Майнд Девелопмент, ООО;1
Румб;1
Java junior;1
"ООО ""Стройгеодезия""";1
"ОДО «Запчастиспецмаркет""";1
БТА Банк;1
Курсы «TopJava». Имеется сертификат.;1
"ИООО ""exadel""";1
"ГБОУ ЦДТ ""Марьина Роща""";1
TMU Consulting Oy;1
Institute of IT & Business Administration;1
"""Эполь Софт""";1
IQDEMY;1
ИП Лихачев М. В;1
Yota;1
---;1
"Educational center ""InfoPulse""";1
WayCare Technologies;1
Фрилансинг;1
Пкаско;1
"ООО ""Промавтоматика-Инфосис""";1
"ПАО Сбербанк, ПЦП ""Старо-Петерговский""";1
УПФР в городе Миассе;1
Туровский молочный комбинат, ОАО;1
Главное управление Банка России по ЦФО, Расчетно-кассовый центр г.Королев;1
Овертим;1
Югорский государственный университет;1
"UAB ""IEEC""";1
"ООО ""Межрегионгаз Технологии""";1
Мир АйТи;1
"АО ""Котласский электромеханический завод""";1
ТТД МГОТУ;1
Министерство Внутренних Дел Российской Федерации;1
proffesional course «Code Essence»;1
Группа 'Поддержка Бизнеса' [контракт];1
Нет опытаJSP,JDBC,JSTL,Spring Core,Spring MVC, Hibernate,J2EE patterns,SQL,PHP,HTML,CSS,JS;1
M9 Ukraine Ltd.;1
Российские железные дороги, ОАО;1
OpenWay Group;1
Royal Moving Co.;1
Работа удаленно;1
The Ministry of Internal Affairs of the Republic of Belarus;1
Sportmaster;1
Гомельский ДСК;1
MDP;1
Геософт;1
АО Окенит;1
Лицей №57;1
Ditron Industries Ltd.;1
"ООО ""МобилСовет""";1
ОАО Сбербанк России;1
Рекламное агентство CREON;1
Макси, торговая компания;1
Веб-студия 4ish;1
"МАОУ ""Гимназия №15 ""Содружество""";1
ООО Master Hold;1
Ronte LTD;1
Appfox ;1
гриль бар People's;1
Jivosite;1
ACI Worldwide Russia;1
РПЗ;1
Удаленная работа, freelance;1
Яндекс.Практикум (обучение);1
ОАО «МТЗ ТРАНСМАШ»;1
Фрилансер на Kwork.ru;1
R.I.S.K;1
"Ип ""Агафонова"" Centra Market";1
X5 RETAIL GROUP;1
Ип;1
Workfront Armenia;1
C.T.Co;1
Закупкипроф;1
ЗАО «Институт Телекоммуникаций»;1
Сфера;1
0;1
“OMA” LLC;1
LLC Proztor;1
ОАО полесьежилстрой ПМК 12;1
ФГУП ГНЦ Центр Келдыша;1
Восточноукраинский национальный университет им. В. Даля;1
OctoSoft;1
Data Integration Software;1
US Dental Care;1
Обуховский завод, ГОЗ;1
DBBest;1
"ООО ""PandaWay""";1
"ООО""Наука-Энерготех""";1
"ОАО ""Техносервис"", Безопасные Технологии";1
Обучение и фриланс;1
STEVEN;1
Bank RBK, АО;1
T-Systems;1
интернет провайдер открытый контакт;1
Пицик Олег, ФОП (Интернет магазин);1
Квант, НИИ, ФГУП , Центр информационных технологий;1
Sberbank RF;1
МобиСофт;1
МУП ЕРКЦ;1
Рунет Бизнес Системы;1
ТехноСерв А/С;1
"ООО ""Bingo-Boom""";1
ООО «Новардис Консалтинг»;1
Javarush,HTML Academy;1
KazDevelopment Company;1
Innovecs;1
Новая Афина;1
ООО Генезис групп;1
ИП Краснухин;1
Estem;1
Paragon Software;1
Лаборатория компьютерных технологий при Самарском Государственном Техническом Университете ;1
"ОАО ""НПП""Звукотехника""";1
DataArt в Воронеже;1
НИПИГОРМАШ, ОАО;1
"ООО ""Институт высоких технологий""";1
RedSoft Solutions;1
TeamGetter;1
"ТОО ""Greno Service""";1
Минский завод отопительного оборудования;1
"АО ""Комита""";1
Boston Softdesign;1
AxiomSL;1
"МУП ""ЕРЦ ЖКХ""";1
Center for Information Technology MCEC;1
"ООО""СтройЭнергоКом""";1
Квалитет / QualitetSystem;1
"ООО ""МКК ""Единый лицензионный центр""";1
"АО ""Российский институт радионавигации и времени""";1
Уфанет;1
Объединенный институт проблем информатики НАН  Беларуси;1
ОАО Челябэнерго;1
Eclipse foundation;1
ControlPay Ukraine;1
Информационное образование;1
"ЗАСО ""Промтрансинвест""";1
Flextronics Design Ukraine;1
IT STEP Computer Academy;1
"ЧТУП ""Принтлайнсервис""";1
"ООО ""Газпром телеком""";1
Лукойл - Пермь;1
РУП Белтелеком;1
"ООО ""ЭПАМ СИСТЕМЗ""";1
IMMER Ukrplastic;1
Self Employed;1
IRENS;1
"ООО ""ПостКамень""";1
Юг-нефтегаз геология;1
Пассажиравтотранс Гуп филиал автобусный парк №2;1
Белавиа;1
"ООО ""Soft-Expansion"" Украина";1
DietHelper. Собственый проект для мобильных телефонов;1
ООО КТЕ Лэбс;1
ГУЗ ТОКПТД;1
ЗАО МПБК Очаково, филиал  ЮВК;1
"ООО ""Организационно-технологические решения 2000"" ";1
Expert Soft;1
Exposit;1
Учебный центр NetCracker;1
список;1
Yellow;1
"Корпорация ""АИС""";1
next-team;1
LATOKEN;1
ООО Невада Восток;1
Технологии Автоматизации;1
Logivations;1
МЕГА-Ф;1
Банк Русский Стандарт;1
Target Media Partners;1
ОАО Российский институт радионавигации и времени;1
Innowise-Group;1
afrez solutions;1
ITBC;1
ВидеоИмпекс, ООО;1
ОАО ЦУМ;1
ГУО «Средняя школа №13»;1
"ООО ""ДЭЙТАЙМ СИСТЕМЗ""";1
CardPay;1
CyberVision;1
"ООО ""Смайл-софт""";1
SysGears;1
Благотворительность;1
ООО Dolce Vita;1
A startup in sphere of banking IT;1
ЗАО Инжиниринговый центр ГОЧС БАЗИС;1
"АО ""Оптиковолоконные Системы""";1
Арт Карамель;1
Extyl-PRO;1
CETC-CHINA ELECTRONICS TECHNOLOGY CORPORATION;1
Technologic ASBT;1
Софтреактор;1
Эвотор;1
"OOO ""BFT-Project""";1
"ООО ""Инженерное бюро ЦАММИТ""";1
"РУПТП ""Оршанский льнокомбинат""";1
"ОАО ""Косулинский абразивный завод""";1
СХ Системс;1
ИП Иванов;1
Belgeology;1
Профпресс;1
ООО Первая платформа программной инженерии;1
ООО ТелКом;1
Game Track;1
145-й Центр контроля космического пространства;1
КДС Групп;1
Axamit Consulting;1
Nexign (ранее – «Петер-Сервис»);1
Senla;1
Регион ИТ;1
КЕЙ, Сеть супермаркетов цифровой техники;1
"ООО ""Контрол Поинт""";1
БЖД;1
Южная Электроэнергетическая Система;1
Лаборатория программных решений;1
Bluefield Technolgies;1
RollGrand Ltd;1
Thrive;1
Nortal;1
OOO Meshnetics (Luxoft labs);1
"ЗАО ""Банковские информационные системы""";1
теплостен-хакасия;1
Egar Technology Ukraine;1
ТОО Top Security Kz;1
UKEESS Software house;1
Resto;1
“ZNS” – company;1
Softkey-Казахстан, ТОО;1
Modul Ware International (uzcard);1
Государственное предприятие;1
NBU;1
ООО «АйТиТуДжи»;1
РФИ БАНК, ЗАО;1
Ип Ковиковдов;1
Эльбрус-2000;1
АйТиДи групп;1
ФМЛ 239;1
IT-step;1
Гимназия №12;1
"ООО ""Ростелеком Информационные Технологии""";1
Comodo;1
мыпервые;1
upwork.com;1
Samgau;1
Титул 2005;1
БЕЛТАМОЖСЕРВИС РУП;1
Artezio (artezio.com);1
Mountain State Software Solutions;1
Forecsys;1
Company “Natalie Tours” (a leading tour agency in the Russian market);1
Paragon Software, Pearl.de project.;1
Imicado;1
"ООО ""Армор""";1
Win force;1
АВСофт;1
Garage Gps Service;1
ИБМ Восточная Европа/Азия - IBM EE/A;1
StratoLab;1
Texel;1
"СООО ""Тианде-Белцентр""";1
ООО Сава;1
-----;1
Pet Project;1
ООО Телеинвест-Ск ИП Кештов Арсений Юрьеввич;1
"ОАО ""Нафтан""";1
DMD Binary;1
Hi-tech Gateway;1
Абразивхимсбыт;1
Jetforcer s.r.o.;1
Сетелем Банк;1
НПЦ Развитие города;1
ONPU;1
EY;1
"ООО ""Технологические решения""";1
мастерспорт;1
"ООО ""ПаломаСервис""";1
"ООО ""ПЭРКо""";1
ZooMos;1
APPWITS GROUP;1
1С-СофтКлаб;1
Производственно-торговое предприятие;1
Commercial Bank Of QATAR Innovation Service;1
Ип аргунов н.н.;1
Тематика, (Zed-TEMA), ЗАО;1
Epicentr K;1
Премьера;1
АО НИЦ СПб ЭТУ;1
StartupTeam;1
ОАО АГАТ - Системы управления;1
ГП Астелит;1
Step IT Academy;1
ВНИИЭФ;1
Телевизионная компания;1
Stonedge;1
Простые решения;1
ItSupportMe;1
ООО ОЦРВ;1
"""Рокот-центр""";1
Сеть аптек Felicia;1
Минский инновационный университет;1
"ТОО ""ЦДБ Education""";1
SENLA Software Engineering Laboratory;1
Международные Авиалинии Украины;1
Алтайский государственный университет;1
Администрация Советского внутригородского района г.о. Самара;1
АйТи Шарк;1
Exigen Services, ООО;1
Mastera;1
Искер-аудит;1
"ООО ""Ориентал Бридж""";1
Luxoft/UBS;1
"ООО ""Белмашмет О5""";1
JSC «Svetlogorsk Pulp and Paper Mill»;1
Высшая школа Информационных Технологий и Интеллектуальных Систем;1
"ООО ""БФК-Проект""";1
Java Mentor;1
StockGuru;1
AT;1
TEAM International;1
Beyon3d;1
Линкс-Софт;1
ОИВТ РАН;1
Курсовая работа;1
ДОКТМО;1
Школа Программирования Алгоритмика;1
Qulix Systems;1
LTD «American Fish Market»;1
The lagest IT company;1
Pony Express;1
"ООО""Ди Пи Джи""";1
Филиал ФГУП Рфяц Внииэф Научно-исследовательский институт измерительных систем им. Ю. Е. Седакова;1
КБТЭМ-ОМО;1
"ООО ""ИНЭК - Автоматизированные системы""";1
нет;1
Luxoft, Deutsche Bank Development Center (Москва);1
Начинающий java программист;1
Value Concept Trade;1
"ОАО ""Натфан""";1
Commerzbank GmbH;1
KOZMO;1
ООО УНИКАЛЬНОЕ ПУТЕШЕСТВИЕ UNIQTRIP;1
Банк Оранжевый;1
Institute of Geophysics (IGP) of the National Academy of Sciences of Ukraine;1
ЕкспресСплата;1
Тензор, ООО;1
"АО ""Механобр Инжиниринг""";1
AlliedTesting LLC - Москва;1
WAGO office in Moscow;1
АО РУСАЛ ВАМИ ;1
DEVELOPIA ENGINEERING;1
Разработка ПО на Android/IOS;1
Fresh Auto;1
УкрСиббанк, АТ / BNP Paribas group;1
"ОГБУЗ ""Иркутский городской перинатальный центр""";1
ООО Сержио Пицца;1
Иннополис;1
Todes;1
PebblePost;1
Банк`с Софт Системс;1
Аэропорт Пулково;1
elinext;1
KPMG (Москва);1
Energy Service Ltd;1
Aweb;1
Надра, Коммерческий Банк;1
Серебряная Пуля;1
"ЗАО ""Рустелематика""";1
Комбинат Дели;1
Institute of Physics,Institute for Theoretical Physics;1
Университет Иннополис;1
Bolashak Atyrau, ТОО;1
Тандем эксперт;1
ООО ОТР2000;1
Generation_P Consulting;1
"НКО ""Жилищная инициатива""";1
Нурбанк, АО;1
Ирсен Компьютерс;1
Вэритас;1
"ЗАО ""Джекс""";1
ЧП Шарабудинов;1
PST Labs;1
